ID,Title,Year,Age,Rotten Tomatoes,Netflix,Hulu,Prime Video,Disney+,Type,Genre,Country,Language,IMDb,IMDb_ID,RottenTomatoes_Score,Age_Min,IMDb_Score,Type_raw,Genre_clean,Title_key
6706,Lincoln@Gettysburg,2013,7+,48/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,48.0,7.0,7.0,0,Drama Film,lincoln@gettysburg
6707,Pain Warriors,2019,18+,48/100,0,0,1,0,movie,drama film,United States,English,10.0,tt8438478,48.0,16.0,10.0,0,Drama Film,pain warriors
6708,Dakota's Summer,2014,7+,48/100,0,0,1,0,movie,drama film,United States,English,1.0,tt2910342,48.0,7.0,1.0,0,Drama Film,dakota's summer
6709,Tennessee Whiskey: The Dean Dillon Story,2017,18+,48/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,48.0,16.0,7.0,0,Drama Film,tennessee whiskey: the dean dillon story
6710,A Christmas in Royal Fashion,2018,18+,48/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,48.0,16.0,7.0,0,Drama Film,a christmas in royal fashion
6711,Violets Are Blue,1986,13+,48/100,0,0,1,0,movie,"romance film, drama film",United States,English,5.8,tt0092173,48.0,13.0,5.8,0,"Romance Film, Drama Film",violets are blue
6712,Modris,2014,18+,48/100,0,0,1,0,movie,drama film,Latvia,Latvian,6.7,tt3657970,48.0,16.0,6.7,0,Drama Film,modris
6713,Time of Death,2013,18+,48/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,48.0,16.0,7.0,0,Drama Film,time of death
6714,Whistle Stop,1946,18+,48/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,48.0,16.0,7.0,0,Drama Film,whistle stop
6715,Cheers For Miss Bishop,1941,18+,48/100,0,0,1,0,movie,"drama film, romance film",United States,English,5.0,tt0033459,48.0,16.0,5.0,0,"Drama Film, Romance Film",cheers for miss bishop
6716,Dabangg 3,2019,18+,48/100,0,0,1,0,movie,"prequel film, action film, Masala film",India,Hindi,1.0,tt7059844,48.0,16.0,1.0,0,"Prequel Film, Action Film, Masala Film",dabangg 3
6717,Brother Nature,2016,18+,48/100,0,0,1,0,movie,comedy film,United States,English,5.0,tt4000956,48.0,18.0,5.0,0,Comedy Film,brother nature
6718,Camp Cold Brook,2018,18+,48/100,0,0,1,0,movie,"slasher film, ghost film",United States,English,4.0,tt5829032,48.0,18.0,4.0,0,"Slasher Film, Ghost Film",camp cold brook
6719,Zoombies,2016,16+,48/100,0,0,1,0,movie,horror film,United States,English,4.0,tt5340882,48.0,16.0,4.0,0,Horror Film,zoombies
6720,Eat My Dust,1976,7+,48/100,0,0,1,0,movie,"exploitation film, action film",United States,English,6.0,tt0074454,48.0,7.0,6.0,0,"Exploitation Film, Action Film",eat my dust
6721,Welcome to the Hartmanns,2016,18+,48/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,48.0,16.0,7.0,0,Drama Film,welcome to the hartmanns
6722,My Pet Dinosaur,2017,7+,48/100,0,0,1,0,movie,adventure film,Australia,English,4.0,tt6055082,48.0,7.0,4.0,0,Adventure Film,my pet dinosaur
6723,Matt Braunger: Big Dumb Animal,2015,18+,48/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,48.0,18.0,7.0,0,Drama Film,matt braunger: big dumb animal
6724,Ace of Hearts,2008,7+,48/100,0,0,1,0,movie,drama film,"Canada, United States",English,9.0,tt1032746,48.0,7.0,9.0,0,Drama Film,ace of hearts
6725,The Alpha Test,2021,18+,48/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,48.0,16.0,7.0,0,Drama Film,the alpha test
6726,The Marksman,2005,18+,48/100,0,0,1,0,movie,"action film, thriller film",United States,English,7.0,tt6902332,48.0,18.0,7.0,0,"Action Film, Thriller Film",the marksman
6727,The Hunted,2014,13+,48/100,0,0,1,0,movie,"thriller film, crime film, action film, drama film",United States,English,7.0,tt0269347,48.0,13.0,7.0,0,"Thriller Film, Crime Film, Action Film, Drama Film",the hunted
6728,Windows,1980,18+,48/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,48.0,18.0,7.0,0,Drama Film,windows
6729,The Consequence,1977,18+,48/100,0,0,1,0,movie,"drama film, romance film, thriller film",Italy,Italian,8.0,tt0398883,48.0,16.0,8.0,0,"Drama Film, Romance Film, Thriller Film",the consequence
6730,Space Dogs,2010,all,48/100,0,0,1,0,movie,"comedy film, adventure film, animated film",Russia,Russian,7.0,tt1272051,48.0,16.0,7.0,0,"Comedy Film, Adventure Film, Animated Film",space dogs
6731,Babysitter,2015,18+,48/100,0,0,1,0,movie,"comedy drama, comedy film",Canada,French,4.0,tt13308316,48.0,16.0,4.0,0,"Comedy Drama, Comedy Film",babysitter
6732,Anita,2013,18+,48/100,0,0,1,0,movie,"biographical film, drama film",Hong Kong,Chinese,10.0,tt15010590,48.0,16.0,10.0,0,"Biographical Film, Drama Film",anita
6733,Kadaram Kondan,2019,18+,48/100,0,0,1,0,movie,"action thriller, action film",India,Tamil,3.0,tt9239882,48.0,16.0,3.0,0,"Action Thriller, Action Film",kadaram kondan
6734,In Search of Mozart,2006,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.3,tt0498355,47.0,16.0,7.3,0,Drama Film,in search of mozart
6735,The Gardener,2017,all,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,16.0,7.0,0,Drama Film,the gardener
6736,Siddharth,2013,all,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,16.0,7.0,0,Drama Film,siddharth
6737,Herb,2007,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,16.0,7.0,0,Drama Film,herb
6738,The Escape of Prisoner 614,2018,13+,47/100,0,0,1,0,movie,drama film,United States,English,8.0,tt7375578,47.0,13.0,8.0,0,Drama Film,the escape of prisoner 614
6739,Don Q Son of Zorro,1925,18+,47/100,0,0,1,0,movie,"adventure film, romance film, silent film",United States,English,9.0,tt0015758,47.0,16.0,9.0,0,"Adventure Film, Romance Film, Silent Film",don q son of zorro
6740,Unlikely Angel,1996,7+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,7.0,7.0,0,Drama Film,unlikely angel
6741,Escape From a Nazi Death Camp,2014,7+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,7.0,7.0,0,Drama Film,escape from a nazi death camp
6742,Ice Blues,2008,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,18.0,7.0,0,Drama Film,ice blues
6743,Wheeler,2017,7+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,7.0,7.0,0,Drama Film,wheeler
6744,The House Across the Bay,1940,18+,47/100,0,0,1,0,movie,"crime film, drama film",United States,English,7.0,tt0032609,47.0,16.0,7.0,0,"Crime Film, Drama Film",the house across the bay
6745,Close Range,2015,18+,47/100,0,0,1,0,movie,martial arts film,United States,English,6.0,tt3511596,47.0,18.0,6.0,0,Martial Arts Film,close range
6746,Thunder Alley,1985,18+,47/100,0,0,1,0,movie,drama film,United States,English,10.0,tt0090168,47.0,18.0,10.0,0,Drama Film,thunder alley
6747,The Surface,2014,18+,47/100,0,0,1,0,movie,"thriller film, drama film",United States,English,8.0,tt3074578,47.0,16.0,8.0,0,"Thriller Film, Drama Film",the surface
6748,Beta,1992,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,16.0,7.0,0,Drama Film,beta
6749,Gabriela,1983,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,18.0,7.0,0,Drama Film,gabriela
6750,Rufus,2013,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,18.0,7.0,0,Drama Film,rufus
6751,Ruby's Studio: the Feelings Show,2010,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,16.0,7.0,0,Drama Film,ruby's studio: the feelings show
6752,Yajamana,2019,18+,47/100,0,0,1,0,movie,"mystery film, action film",India,Kannada,10.0,tt9315438,47.0,16.0,10.0,0,"Mystery Film, Action Film",yajamana
6753,Silver Wolf,1999,all,47/100,0,0,1,0,movie,"adventure film, drama film",United States,English,10.0,tt0158221,47.0,16.0,10.0,0,"Adventure Film, Drama Film",silver wolf
6754,Lake City,2008,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,18.0,7.0,0,Drama Film,lake city
6755,A Husband for Christmas,2016,7+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,7.0,7.0,0,Drama Film,a husband for christmas
6756,Savyasachi,2018,18+,47/100,0,0,1,0,movie,action film,India,Telugu,7.0,tt7335186,47.0,16.0,7.0,0,Action Film,savyasachi
6757,The Tiger Hunter,2017,18+,47/100,0,0,1,0,movie,comedy film,United States,English,8.0,tt3853830,47.0,16.0,8.0,0,Comedy Film,the tiger hunter
6758,Criminally Insane,1975,18+,47/100,0,0,1,0,movie,"exploitation film, horror film, slasher film",United States,English,8.0,tt0072831,47.0,18.0,8.0,0,"Exploitation Film, Horror Film, Slasher Film",criminally insane
6759,Of Two Minds,2012,18+,47/100,0,0,1,0,movie,drama film,United States,English,9.0,tt2090582,47.0,16.0,9.0,0,Drama Film,of two minds
6760,Grace,2018,16+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,16.0,7.0,0,Drama Film,grace
6761,Gamera vs. Guiron,1969,18+,47/100,0,0,1,0,movie,"science fiction film, fantasy film, adventure film, kaiju",Japan,Japanese,4.3,tt0064360,47.0,16.0,4.3,0,"Science Fiction Film, Fantasy Film, Adventure Film, Kaiju",gamera vs. guiron
6762,God's Compass,2016,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,16.0,7.0,0,Drama Film,god's compass
6763,Nobody,2007,18+,47/100,0,0,1,0,movie,drama film,People's Republic of China,Chinese,8.0,tt36733027,47.0,16.0,8.0,0,Drama Film,nobody
6764,Camino,2016,18+,47/100,0,0,1,0,movie,drama film,Spain,Spanish,1.0,tt1206285,47.0,18.0,1.0,0,Drama Film,camino
6765,The Conclave,2006,18+,47/100,0,0,1,0,movie,"drama film, historical film","Germany, Canada",English,8.0,tt0452011,47.0,16.0,8.0,0,"Drama Film, Historical Film",the conclave
6766,The Mystery of Agatha Christie with David Suchet,2013,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,16.0,7.0,0,Drama Film,the mystery of agatha christie with david suchet
6767,My Neighbor’s Wife,2011,13+,47/100,0,0,1,0,movie,drama film,Philippines,English,7.0,tt2057442,47.0,13.0,7.0,0,Drama Film,my neighbor’s wife
6768,Local Legends,2013,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,16.0,7.0,0,Drama Film,local legends
6769,Change in the Air,2018,7+,47/100,0,0,1,0,movie,drama film,United States,English,10.0,tt5013782,47.0,7.0,10.0,0,Drama Film,change in the air
6770,The Hike,2011,18+,47/100,0,0,1,0,movie,drama film,United States,English,2.0,tt1572194,47.0,18.0,2.0,0,Drama Film,the hike
6771,Jean of the Joneses,2016,18+,47/100,0,0,1,0,movie,comedy film,Canada,English,7.0,tt4938050,47.0,16.0,7.0,0,Comedy Film,jean of the joneses
6772,Eye of the Beholder: The Art of Dungeons & Dragons,2018,18+,47/100,0,0,1,0,movie,documentary film,United States,English,8.0,tt8888186,47.0,16.0,8.0,0,Documentary Film,eye of the beholder: the art of dungeons & dragons
6773,The Saturn V Story,2014,18+,47/100,0,0,1,0,movie,drama film,United States,English,2.0,tt3884454,47.0,16.0,2.0,0,Drama Film,the saturn v story
6774,The Silent Mountain,2014,18+,47/100,0,0,1,0,movie,"romance film, drama film","Austria, Italy, United States",English,9.0,tt2014295,47.0,16.0,9.0,0,"Romance Film, Drama Film",the silent mountain
6775,David,2013,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,16.0,7.0,0,Drama Film,david
6776,Ostatni ludzie Czarnobyla,2018,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,16.0,7.0,0,Drama Film,ostatni ludzie czarnobyla
6777,Winds of the Wasteland,1936,18+,47/100,0,0,1,0,movie,Western film,United States,English,6.0,tt0028510,47.0,16.0,6.0,0,Western Film,winds of the wasteland
6778,4/20 Massacre,2018,18+,47/100,0,0,1,0,movie,slasher film,United States,English,5.0,tt5946668,47.0,18.0,5.0,0,Slasher Film,4/20 massacre
6779,Avida,2006,18+,47/100,0,0,1,0,movie,comedy film,France,French,10.0,tt0478558,47.0,16.0,10.0,0,Comedy Film,avida
6780,Toxic Shark,2017,16+,47/100,0,0,1,0,movie,drama film,United States,English,4.0,tt6973866,47.0,16.0,4.0,0,Drama Film,toxic shark
6781,Stalled,2013,18+,47/100,0,0,1,0,movie,"comedy horror, zombie film",United Kingdom,English,5.0,tt2140429,47.0,16.0,5.0,0,"Comedy Horror, Zombie Film",stalled
6782,"The Doctor, The Tornado & The Kentucky Kid",2006,18+,47/100,0,0,1,0,movie,drama film,United States,English,9.0,tt0861769,47.0,16.0,9.0,0,Drama Film,"the doctor, the tornado & the kentucky kid"
6783,Out of the Wild,2017,18+,47/100,0,0,1,0,movie,children's film,United States,English,6.0,tt0183620,47.0,16.0,6.0,0,Children'S Film,out of the wild
6784,1999 Madeleine,1999,18+,47/100,0,0,1,0,movie,comedy drama,France,English,1.0,tt0207943,47.0,16.0,1.0,0,Comedy Drama,1999 madeleine
6785,Gunday,2014,18+,47/100,0,0,1,0,movie,action film,India,Hindi,1.0,tt2574698,47.0,16.0,1.0,0,Action Film,gunday
6786,Les invités de mon père,2010,18+,47/100,0,0,1,0,movie,tragicomedy,France,French,9.0,tt1583303,47.0,16.0,9.0,0,Tragicomedy,les invités de mon père
6787,Story Of Queen: Mercury Rising,2011,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,16.0,7.0,0,Drama Film,story of queen: mercury rising
6788,The Crystal Ball,1943,18+,47/100,0,0,1,0,movie,"romance film, romantic comedy",United States,English,6.0,tt0035771,47.0,16.0,6.0,0,"Romance Film, Romantic Comedy",the crystal ball
6789,A Hitman in London,2015,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,18.0,7.0,0,Drama Film,a hitman in london
6790,Nene Raju Nene Mantri,2017,18+,47/100,0,0,1,0,movie,"tragedy, political film, political thriller film",India,Telugu,7.0,tt7249854,47.0,16.0,7.0,0,"Tragedy, Political Film, Political Thriller Film",nene raju nene mantri
6791,Redeemer,2014,18+,47/100,0,0,1,0,movie,"action film, crime film",Chile,Spanish,9.0,tt3379456,47.0,16.0,9.0,0,"Action Film, Crime Film",redeemer
6792,Dwayne Perkins: Take Note,2016,18+,47/100,0,0,1,0,movie,"documentary film, comedy film",United States,English,9.0,tt5857874,47.0,18.0,9.0,0,"Documentary Film, Comedy Film",dwayne perkins: take note
6793,Most Likely to Succeed,2019,16+,47/100,0,0,1,0,movie,drama film,United States,English,1.0,tt4267108,47.0,16.0,1.0,0,Drama Film,most likely to succeed
6794,Adventures of Power,2008,13+,47/100,0,0,1,0,movie,comedy film,United States,English,10.0,tt0960721,47.0,13.0,10.0,0,Comedy Film,adventures of power
6795,A To Zeppelin: The Story Of Led Zeppelin,2004,18+,47/100,0,0,1,0,movie,drama film,United States,English,2.0,tt0413644,47.0,16.0,2.0,0,Drama Film,a to zeppelin: the story of led zeppelin
6796,I'll Take Sweden,1965,18+,47/100,0,0,1,0,movie,comedy film,United States,English,4.0,tt0059298,47.0,16.0,4.0,0,Comedy Film,i'll take sweden
6797,The Puppetoon Movie,1987,all,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,16.0,7.0,0,Drama Film,the puppetoon movie
6798,The Great War,2019,18+,47/100,0,0,1,0,movie,"comedy film, drama film","France, Italy",Italian,8.0,tt0052861,47.0,18.0,8.0,0,"Comedy Film, Drama Film",the great war
6799,Stash House,2012,18+,47/100,0,0,1,0,movie,thriller film,United States,English,1.0,tt1919090,47.0,18.0,1.0,0,Thriller Film,stash house
6800,Bloody Knuckles,2014,18+,47/100,0,0,1,0,movie,"comedy film, horror film",Canada,English,3.0,tt3264240,47.0,18.0,3.0,0,"Comedy Film, Horror Film",bloody knuckles
6801,Jungle Shuffle,2014,18+,47/100,0,0,1,0,movie,adventure film,"South Korea, Mexico",English,3.0,tt2722786,47.0,16.0,3.0,0,Adventure Film,jungle shuffle
6802,Oklahoma Crude,1973,7+,47/100,0,0,1,0,movie,"drama film, comedy film, Western film",United States,English,8.0,tt0070472,47.0,7.0,8.0,0,"Drama Film, Comedy Film, Western Film",oklahoma crude
6803,Robert,2015,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,16.0,7.0,0,Drama Film,robert
6804,"Spirits of the Air, Gremlins of the Clouds",1989,18+,47/100,0,0,1,0,movie,"science fiction film, post-apocalyptic film",Australia,English,10.0,tt0098373,47.0,16.0,10.0,0,"Science Fiction Film, Post-Apocalyptic Film","spirits of the air, gremlins of the clouds"
6805,Kickin' It Old Skool,2007,13+,47/100,0,0,1,0,movie,comedy film,United States,English,8.0,tt0772178,47.0,13.0,8.0,0,Comedy Film,kickin' it old skool
6806,Eugene Mirman: Vegan on His Way to the Complain Store,2015,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,16.0,7.0,0,Drama Film,eugene mirman: vegan on his way to the complain store
6807,Journey to Royal: A WWII Rescue Mission,2021,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,16.0,7.0,0,Drama Film,journey to royal: a wwii rescue mission
6808,Margaret Cho: PsyCHO,2015,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,18.0,7.0,0,Drama Film,margaret cho: psycho
6809,Heartbeats,2017,7+,47/100,0,0,1,0,movie,"romance film, dance film, drama film, comedy film",United States,English,1.0,tt5281700,47.0,7.0,1.0,0,"Romance Film, Dance Film, Drama Film, Comedy Film",heartbeats
6810,Tom Sawyer & Huckleberry Finn,2014,13+,47/100,0,0,1,0,movie,"adventure film, comedy drama, film based on a novel",United States,English,5.1,tt1977087,47.0,13.0,5.1,0,"Adventure Film, Comedy Drama, Film Based On A Novel",tom sawyer & huckleberry finn
6811,Almost Sunrise,2017,13+,47/100,0,0,1,0,movie,"documentary film, adventure film, drama film, war film",United States,English,10.0,tt5118024,47.0,13.0,10.0,0,"Documentary Film, Adventure Film, Drama Film, War Film",almost sunrise
6812,Penguin,2020,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,16.0,7.0,0,Drama Film,penguin
6813,Bazodee,2016,13+,47/100,0,0,1,0,movie,romance film,United States,English,8.0,tt2922724,47.0,13.0,8.0,0,Romance Film,bazodee
6814,There Is Many Like Us,2015,13+,47/100,0,0,1,0,movie,drama film,United States,English,10.0,tt3317696,47.0,13.0,10.0,0,Drama Film,there is many like us
6815,The Night Crew,2015,18+,47/100,0,0,1,0,movie,thriller film,United States,English,6.0,tt3323638,47.0,16.0,6.0,0,Thriller Film,the night crew
6816,The First American,2016,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,16.0,7.0,0,Drama Film,the first american
6817,Stone Pillow,1985,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,16.0,7.0,0,Drama Film,stone pillow
6818,What Happens Next,2011,18+,47/100,0,0,1,0,movie,"LGBT-related film, comedy film, romance film",United States,English,2.0,tt1635659,47.0,16.0,2.0,0,"Lgbt-Related Film, Comedy Film, Romance Film",what happens next
6819,The Smell of Success,2009,13+,47/100,0,0,1,0,movie,comedy film,United States,English,8.0,tt0985695,47.0,13.0,8.0,0,Comedy Film,the smell of success
6820,Against a Crooked Sky,1975,all,47/100,0,0,1,0,movie,"Western film, drama film",United States,English,8.0,tt0072615,47.0,16.0,8.0,0,"Western Film, Drama Film",against a crooked sky
6821,Midnight,1934,18+,47/100,0,0,1,0,movie,drama film,Japan,Japanese,6.0,tt31595995,47.0,16.0,6.0,0,Drama Film,midnight
6822,American Tragedy,2019,18+,47/100,0,0,1,0,movie,drama film,United States,English,6.4,tt0021607,47.0,16.0,6.4,0,Drama Film,american tragedy
6823,Never Let Go,2015,18+,47/100,0,0,1,0,movie,"crime film, drama film",United Kingdom,English,7.0,tt0054115,47.0,18.0,7.0,0,"Crime Film, Drama Film",never let go
6824,They Come to America IV: Immigration & Politics,2020,18+,47/100,0,0,1,0,movie,drama film,United States,English,7.0,tt0245844,47.0,16.0,7.0,0,Drama Film,they come to america iv: immigration & politics
6825,The Girl Is in Trouble,2015,18+,47/100,0,0,1,0,movie,"action film, thriller film, drama film",United States,English,8.0,tt1706625,47.0,16.0,8.0,0,"Action Film, Thriller Film, Drama Film",the girl is in trouble
6826,Gamera vs. Viras,1968,18+,47/100,0,0,1,0,movie,"fantasy film, adventure film, monster film",Japan,Japanese,4.6,tt0063000,47.0,16.0,4.6,0,"Fantasy Film, Adventure Film, Monster Film",gamera vs. viras
